Anid;Al;Alternate ID;As;Ba;Ca;Ce;Co;Context;Country;Cr;Cs;Dy;Eu;Exterior Decoration;Fe;Hf;Interior Decoration;Investigator;K;La;Latitude (copie);Latitude;Longitude (copie);Longitude;Lu;Material;Mn;Na;Nd;Ni;Nombre d'enregistrements;Period category;Period (groupe) null or not;Period;Rb;Sb;Sc;Site Name;Sm;Source/Excavator/Museum;Sr;State/Province;Ta;Tb;Th;Ti;U;V;Vessel Form;Ware;Yb;Zn;Zr
RBLS038;85298,2109;192501;2,6724;3394,7412;40071,4844;515,0527;17,4263;;Peru;101,7308;5,9125;2,9949;4,9917;;45359,1641;7,0495;;Burger, Richard;38078,9375;283,9235;-13,1633;-13.1633;-72,5456;-72.5456;0,2479;pottery;713,5958;20891,6992;171,2811;85,0119;1;Autre;Null, ?, n/a;;115,9087;0,5703;12,2504;Machu Picchu;22,3312;Yale University;2656,8853;Cuzco Department;1,447;1,3229;20,7051;5213,6509;3,7373;83,1388;Plate;;2,183;119,1966;281,3957
RBLS039;105649,0156;192501;8,0011;666,176;16743,3516;64,5714;15,6852;;Peru;33,7336;9,4741;3,654;1,5267;;52914,3984;4,0631;;Burger, Richard;29906,0293;31,6252;-13,1633;-13.1633;-72,5456;-72.5456;0,3687;pottery;677,0256;18523,8633;29,1156;0;1;Autre;Null, ?, n/a;;102,9895;0,5907;15,4657;Machu Picchu;6,143;Yale University;403,3672;Cuzco Department;0,8845;0,7679;8,9519;3719,8911;2,3722;135,4771;Plate;;2,5705;86,2066;126,2152
RBLS040;98637,2891;192500;8,2434;981,7054;20080,3086;117,5696;9,4284;;Peru;49,9479;6,2427;4,5971;2,1854;;32476,5;5,5787;;Burger, Richard;29672,2383;59,0119;-13,1633;-13.1633;-72,5456;-72.5456;0,3246;pottery;476,3335;14592,0957;51,2787;22,589;1;Autre;Null, ?, n/a;;109,9864;0,6245;14,6647;Machu Picchu;9,623;Yale University;678,5341;Cuzco Department;0,9043;0,8775;17,0517;5004,6094;3,2942;134,9947;Plate;;2,4264;99,1215;160,0375
RBLS041;100784,5703;192493;12,6327;942,163;17602,7461;109,8874;13,3831;;Peru;59,9732;7,8577;5,063;2,1858;;36435,6836;5,7667;;Burger, Richard;30035,8438;54,1692;-13,1633;-13.1633;-72,5456;-72.5456;0,3636;pottery;626,3762;13445,4453;48,4043;0;1;Autre;Null, ?, n/a;;105,3919;0,7693;15,4613;Machu Picchu;9,5733;Yale University;588,3384;Cuzco Department;1,0764;0,9426;16,5487;5192,8208;3,4372;137,0153;Plate;;2,3434;133,8224;160,4592
RBLS042;95357,8438;192500;10,1606;1028,2494;22454,5957;85,2418;15,9739;;Peru;43,006;12,7303;3,6809;1,7104;;43265,6211;4,8611;;Burger, Richard;33849,9023;42,4017;-13,1633;-13.1633;-72,5456;-72.5456;0,3505;pottery;1130,8087;14797,6279;36,2264;0;1;Autre;Null, ?, n/a;;128,851;1,3037;15,1854;Machu Picchu;7,3879;Yale University;584,7057;Cuzco Department;0,8478;0,7621;13,8005;4043,376;3,0704;114,9424;Plate;;2,4194;118,7792;132,6057
RBLS043;97649,7422;190539;39,5784;992,5141;17776,3633;139,005;21,7382;;Peru;109,6936;30,743;5,5012;2,4769;;47495,3594;7,0837;;Burger, Richard;41074,8633;67,4728;-13,1633;-13.1633;-72,5456;-72.5456;0,4216;pottery;878,7366;10144,3887;57,1905;70,1594;1;Autre;Null, ?, n/a;;141,7448;1,4924;17,7125;Machu Picchu;10,8974;Yale University;743,3879;Cuzco Department;1,6374;1,0744;18,3978;6268,1167;3,7266;126,8172;aryballo;;2,9214;228,7723;183,3808
RBLS044;98584,0703;193158;15,0365;842,7567;15284,3105;97,3235;17,5237;;Peru;182,5437;13,1063;6,0347;2,0113;;43444,2656;7,1497;;Burger, Richard;28694,7207;49,0338;-13,1633;-13.1633;-72,5456;-72.5456;0,42;pottery;520,8622;10348,2559;43,5307;51,9773;1;Autre;Null, ?, n/a;;120,4296;1,3551;18,4043;Machu Picchu;8,9401;Yale University;250,2116;Cuzco Department;1,4133;1,0007;13,8351;6491,4829;3,2181;118,2885;aryballo;;2,9658;126,5858;172,922
CCP001;93423,2891;1-B1-1;7,4643;607,8027;17059,7402;63,5395;12,011;Sector I, Unit 1;Peru;18,7602;7,2125;4,7906;1,1088;incised;39052,0898;7,562;plain;Conlee, Christina;25769,3262;28,995;-14,8072;-14.8072;-74,8978;-74.8978;0,4022;pottery;640,8459;16032,749;27,9814;0;1;early;Autre;Early Horizon;112,8861;1,3995;14,435;La Tiza;5,8151;Christina Conlee;219,1909;Ica Department;0,5843;0,7978;17,4371;4296,5771;2,1598;110,1813;Handle;Earthenware;3,0336;54,7938;194,8357
CCP002;93414,3359;1-B1-2;7,3438;671,3895;16298,7432;61,2202;12,2902;Sector I, Unit 1;Peru;19,1653;7,8122;4,7122;1,1592;red painted?;40915,5039;8,2476;slipped;Conlee, Christina;26972,4512;27,9152;-14,8072;-14.8072;-74,8978;-74.8978;0,4291;pottery;612,3121;16140,8643;29,4537;0;1;early;Autre;Early Horizon;114,5416;1,0577;15,2259;La Tiza;5,7844;Christina Conlee;248,873;Ica Department;0,6013;0,8811;17,3004;3654,4421;3,0085;122,2861;Bowl;Earthenware;3,1537;52,0528;172,6308
CCP003;84423,4844;H2-B2-1;10,8596;390,8788;37482,2813;55,1047;14,2489;Sector I, Unit 1;Peru;22,1399;7,3443;4,532;1,085;red rim stripe;43519,918;5,0318;red rim stripe;Conlee, Christina;19940,5781;25,7861;-14,8072;-14.8072;-74,8978;-74.8978;0,3596;pottery;730,3505;16692,334;23,0296;0;1;intermediate;Autre;Early Intermediate Period;88,3377;1,6822;14,7685;La Tiza;5,1461;Christina Conlee;213,371;Ica Department;0,6705;0,7648;13,4766;3063,2561;2,8562;125,4766;Bowl;Earthenware;2,5652;126,3376;109,2053
CCP004;87287,6484;2-A-1;9,4905;357,7888;21632,9219;58,6566;13,9636;Sector I, Unit 2;Peru;29,2827;7,3577;3,8505;1,0781;painted;41797,0508;7,1605;plain;Conlee, Christina;23400,2813;28,6715;-14,8072;-14.8072;-74,8978;-74.8978;0,365;pottery;909,239;19047,002;23,6596;0;1;intermediate;Autre;Late Intermediate Period;106,116;1,4227;15,5125;La Tiza;5,0093;Christina Conlee;348,0641;Ica Department;0,771;0,6891;12,3608;3825,0659;3,5894;136,7765;Jar;Earthenware;2,4609;85,9216;156,606
CCP005;118310,375;4-C-2;12,871;1015,4036;25459,1504;68,5435;6,297;Sector I, Unit 4;Peru;13,6328;6,8262;4,8428;1,6127;plain;33554,5625;5,8117;plain;Conlee, Christina;18158,0527;34,5248;-14,8072;-14.8072;-74,8978;-74.8978;0,4297;pottery;464,0635;23673,1816;32,4393;0;1;intermediate;Autre;Late Intermediate Period?;103,7728;1,034;10,536;La Tiza;6,2717;Christina Conlee;304,0265;Ica Department;0,8105;0,913;19,3818;3285,5417;3,1787;58,0516;Cooking pot handle;Earthenware;2,9675;77,5968;155,6512
CCP006;81833,7344;5-B1-1;5,8411;441,3273;19446,6504;58,3544;14,8796;Sector I, Unit 5;Peru;33,1145;5,7098;3,5621;0,9836;painted, chili peppers;40746,6641;6,2903;slipped and pink painted rim stripe;Conlee, Christina;19009,2227;26,6603;-14,8072;-14.8072;-74,8978;-74.8978;0,3636;pottery;591,7014;16674,8203;23,9525;0;1;intermediate;Autre;Early Intermediate Period;82,0001;1,2008;13,6304;La Tiza;4,6346;Christina Conlee;256,7805;Ica Department;0,6647;0,6638;14,6515;3896,0583;3,338;134,1525;Collared Jar;Earthenware;2,5029;59,248;162,3317
CCP007;90995,4922;5-C-3;7,7605;756,5369;15821,7402;57,2831;11,4286;Sector I, Unit 5;Peru;18,5034;7,847;5,2004;1,165;plain;39496,7539;6,6722;plain;Conlee, Christina;28604,9824;30,8823;-14,8072;-14.8072;-74,8978;-74.8978;0,3718;pottery;641,037;15927,8457;31,6514;0;1;early;Autre;Early Horizon;119,3932;1,4846;14,5348;La Tiza;5,9502;Christina Conlee;201,1765;Ica Department;0,6044;0,8793;15,5179;4164,2163;2,2419;115,7722;Bowl;Earthenware;2,9029;55,2149;166,6585
CCP008;87766,3203;6-A-9;11,815;535,333;21517,8184;52,347;16,962;Sector II, Unit 6;Peru;24,864;7,8949;2,9673;0,9726;painted white and black;41661,3906;3,6919;plain;Conlee, Christina;20263,7383;25,092;-14,8072;-14.8072;-74,8978;-74.8978;0,3339;pottery;820,8792;18058,7871;23,8064;0;1;intermediate;Autre;Late Intermediate Period;107,6889;1,417;14,3707;La Tiza;4,5615;Christina Conlee;294,0223;Ica Department;0,6366;0,6137;13,2373;2526,1177;3,3288;90,0284;Jar;Earthenware;2,4811;89,1761;90,9495
CCP009;89599,8359;6-B1-20;8,3451;528,6974;17552,4707;58,5283;10,4657;Sector II, Unit 6;Peru;28,3343;8,4658;4,1786;0,9895;painted;38176,8359;5,2527;slip;Conlee, Christina;22520,8711;26,9369;-14,8072;-14.8072;-74,8978;-74.8978;0,3788;pottery;465,4555;15577,4639;23,5945;0;1;intermediate;Autre;Early Intermediate Period;105,6435;1,5285;14,6234;La Tiza;4,9768;Christina Conlee;259,5723;Ica Department;0,784;0,7034;14,9588;3562,8425;3,2993;122,1104;Bowl;Earthenware;2,5865;62,0653;133,8547
CCP010;86638,375;6-B2-6;8,0834;517,8859;14491,2168;56,7606;9,4348;Sector II, Unit 6;Peru;24,2102;8,1611;4,2254;0,9466;painted;32611,7988;4,6931;plain;Conlee, Christina;22336,5215;27,3794;-14,8072;-14.8072;-74,8978;-74.8978;0,3879;pottery;447,5777;16024,3018;26,3048;0;1;intermediate;Autre;Early Intermediate Period;112,4185;1,4956;14,1778;La Tiza;5,1762;Christina Conlee;187,7282;Ica Department;0,7805;0,677;16,3764;3530,2966;3,4317;115,069;Unknown;Earthenware;2,626;74,2902;115,5922
CCP011;92368,2422;6-B3-6;8,0501;566,3194;15914,1826;48,6289;7,7918;Sector II, Unit 6;Peru;24,1806;6,768;4,0037;0,994;painted orange (oxidized), incised;37647,9414;4,33;slip;Conlee, Christina;25393,3887;23,7998;-14,8072;-14.8072;-74,8978;-74.8978;0,4091;pottery;385,1497;15623,8506;23,6003;0;1;intermediate;Autre;Early Intermediate Period/Early Horizon?;95,4985;1,2588;15,2456;La Tiza;5,145;Christina Conlee;222,7733;Ica Department;0,7394;0,6509;17,3534;3259,7532;4,9259;131,5382;unknown;Earthenware;2,7427;57,0657;115,9175
CCP012;78650,2656;6-C1-2;6,5103;503,5546;16769,5859;45,4492;9,0682;Sector II, Unit 6;Peru;21,7624;6,3313;3,11;0,9;painted purple;35353,2578;5,1373;painted pink;Conlee, Christina;28669,9434;22,5399;-14,8072;-14.8072;-74,8978;-74.8978;0,3418;pottery;447,9981;18122,0273;22,3913;0;1;intermediate;Autre;Early Intermediate Period?;97,5945;1,3233;13,1098;La Tiza;4,3677;Christina Conlee;247,5907;Ica Department;0,6967;0,6023;13,5033;2769,1912;2,8222;100,1792;Unknown;Earthenware;2,2833;60,7888;138,917
CCP013;112683,8672;7-C-16;12,0695;634,09;27345,0918;53,5155;18,2304;Sector II, Unit 7;Peru;26,2886;5,2423;2,3077;1,2866;painted red and black;48713,9141;5,6082;slipped;Conlee, Christina;26929,0703;28,6722;-14,8072;-14.8072;-74,8978;-74.8978;0,1935;pottery;732,6356;24072,502;26,0011;0;1;Autre;Autre;unknown;61,6075;0,6551;11,507;La Tiza;4,9803;Christina Conlee;505,092;Ica Department;0,7649;0,5418;12,5065;4555,8706;2,1911;125,529;unknown;Earthenware;1,4402;91,4329;148,2296
CCP014;86508,4844;7-C1-19;13,77;689,3831;24887,4043;53,403;12,1568;Sector II, Unit 7;Peru;18,0115;6,0246;3,6237;0,9285;incised;38335,6523;6,1519;plain;Conlee, Christina;31754,8027;25,2294;-14,8072;-14.8072;-74,8978;-74.8978;0,3386;pottery;646,1251;18808,1211;26,8617;0;1;early;Autre;Early Horizon;109,2298;1,2297;14,2609;La Tiza;4,9903;Christina Conlee;317,562;Ica Department;0,6142;0,6251;15,179;3762,2297;2,4193;139,4823;Jar;Earthenware;2,4807;52,7094;138,624
CCP015;87391,2109;8-B-20;4,274;500,1548;21446,8926;61,2313;16,1455;Sector II, Unit 8;Peru;28,3296;9,0991;3,5777;1,0875;painted polychrome;42148,9063;5,4151;sliped, painted brown rim band;Conlee, Christina;22831,6602;30,8242;-14,8072;-14.8072;-74,8978;-74.8978;0,3592;pottery;934,6763;16110,9756;26,0805;0;1;intermediate;Autre;Early Intermediate Period;108,682;1,2811;16,1094;La Tiza;5,4405;Christina Conlee;438,4769;Ica Department;0,672;0,7273;15,9659;3932,6973;2,9455;106,8743;Bowl;Earthenware;2,4735;84,4905;146,6199
CCP016;89832,3516;8-B-9;7,4868;593,0197;16736,7324;83,9396;21,8428;Sector II, 8 1RW;Peru;95,6355;5,145;3,6998;1,7599;painted black and orange;46508,5547;3,6733;plain;Conlee, Christina;26642,8574;27,2436;-14,8072;-14.8072;-74,8978;-74.8978;0,3853;pottery;361,4008;16619,7129;23,5944;59,3397;1;Autre;Autre;unknown;64,3803;3,116;19,1302;La Tiza;4,86;Christina Conlee;449,2653;Ica Department;0,9651;1,2314;12,0025;2999,2046;4,1037;77,032;unknown;Earthenware;2,6371;111,7723;111,7385
CCP017;84782,9922;9-B-1;20,8085;564,6344;28889,582;46,573;19,1445;Sector II, Unit 9;Peru;19,2438;6,041;2,9487;0,8336;incised;54487,8867;4,6053;plain;Conlee, Christina;25219,5332;22,4459;-14,8072;-14.8072;-74,8978;-74.8978;0,3881;pottery;1670,1133;17740,1074;21,7873;0;1;early;Autre;Early Horizon;77,6631;3,8452;16,943;La Tiza;4,7172;Christina Conlee;239,405;Ica Department;0,5712;0,5941;12,5822;2335,897;2,9769;317,7118;Jar;Earthenware;2,465;401,5899;144,1567
CCP018;85450,6953;9-B-13;6,9071;475,2462;17109,2422;49,6502;9,1153;Sector II, Unit 9;Peru;19,912;6,4097;4,384;0,9548;slipped/painted;43646,1992;4,8461;eroded;Conlee, Christina;26054,0801;24,3479;-14,8072;-14.8072;-74,8978;-74.8978;0,4109;pottery;374,5286;16245,5117;25,5071;0;1;intermediate;Autre;Early Intermediate Period/Early Horizon;96,3941;1,2581;12,6999;La Tiza;5,0596;Christina Conlee;209,5571;Ica Department;0,7378;0,7187;16,8458;2370,2397;3,2978;164,0066;unknown;Earthenware;2,71;52,2286;137,3099
CCP019;84618,6172;11-B-2;11,8171;441,0279;21110,123;57,7514;15,0052;Sector V, Unit 11;Peru;23,8674;8,235;4,0175;1,0511;slipped;42988,9219;5,1474;black paint;Conlee, Christina;26059,1465;27,7769;-14,8072;-14.8072;-74,8978;-74.8978;0,4134;pottery;908,314;18771,1094;26,1835;0;1;intermediate;Autre;Late Intermediate Period;108,7222;1,3582;15,227;La Tiza;5,546;Christina Conlee;323,4666;Ica Department;0,695;0,7589;15,4384;2671,5554;4,3217;103,5908;Bowl;Earthenware;2,7008;89,3453;145,5097
CCP020;85862,3594;11-B-8;7,2068;666,8844;22175,7754;56,3355;12,2699;Sector V, Unit 11;Peru;22,1085;8,5761;3,8418;1,0237;incised;36170,6836;4,9152;plain;Conlee, Christina;28590,3516;27,7648;-14,8072;-14.8072;-74,8978;-74.8978;0,3625;pottery;582,1188;16298,6621;26,311;0;1;intermediate;Autre;Late Intermediate Period?;120,5954;1,2158;14,6785;La Tiza;5,2416;Christina Conlee;247,3723;Ica Department;0,7721;0,7243;14,7674;3244,4277;2,8477;82,3572;unknown;Earthenware;2,6889;102,0637;127,5983
CCP021;92194,7734;11-C-4;9,1846;429,4497;21937,7441;50,6934;14,2645;Sector V, Unit 11;Peru;30,2056;7,9594;4,027;0,9991;plain;38377,8086;4,5304;painted black and white;Conlee, Christina;24638,0664;24,6357;-14,8072;-14.8072;-74,8978;-74.8978;0,3674;pottery;1050,6233;18647,7363;21,8659;0;1;intermediate;Autre;Late Intermediae Period;111,6005;1,3913;14,2146;La Tiza;4,7495;Christina Conlee;259,9594;Ica Department;0,6774;0,5949;12,2902;2935,5674;3,2385;105,0813;Bowl;Earthenware;2,3585;82,9125;114,8564
CCP022;90942,5391;11-C-6;14,8679;523,0897;17137,707;55,2112;13,3706;Sector V, Unit 11;Peru;34,4346;7,9026;3,9871;1,0218;painted black, white, red;41287,3086;5,6138;plain;Conlee, Christina;27099,5273;27,3718;-14,8072;-14.8072;-74,8978;-74.8978;0,3697;pottery;809,5545;15794,2402;26,8722;0;1;intermediate;Autre;Late Intermediate Period;121,055;1,2662;14,6989;La Tiza;5,1018;Christina Conlee;247,0577;Ica Department;0,7624;0,7583;13,6892;3876,2476;3,1433;111,3184;Jar;Earthenware;2,642;99,695;124,8076
CCP023;92459,25;11-C-8;9,0159;459,4011;22459,3789;53,0089;14,1832;Sector V, Unit 11;Peru;26,4053;8,8804;3,202;0,9777;slip/painted;41651,3242;4,486;polychrome painted;Conlee, Christina;20401,2344;25,7406;-14,8072;-14.8072;-74,8978;-74.8978;0,3675;pottery;877,2235;17360,3203;25,0469;0;1;intermediate;Autre;Middle Horizon;106,1546;1,311;15,3048;La Tiza;4,8478;Christina Conlee;322,1842;Ica Department;0,6736;0,6145;13,7312;2592,5603;3,1717;100,7463;Bowl;Earthenware;2,4778;93,5859;112,1495
CCP024;85107,0156;11-C1-1;7,2217;302,3861;24642,3633;58,3619;15,8235;Sector V, Unit 11;Peru;27,1317;9,1221;3,7596;1,0901;plain;43754,5352;5,9638;painted black and white;Conlee, Christina;23131,0156;27,4647;-14,8072;-14.8072;-74,8978;-74.8978;0,3749;pottery;1063,0861;20056,9844;33,9692;0;1;intermediate;Autre;Late Intermediate Period;113,8833;1,3118;15,5847;La Tiza;5,5835;Christina Conlee;328,6485;Ica Department;0,7135;0,7637;15,3482;3618,1741;2,8648;120,8613;Bowl;Earthenware;3,0808;99,1543;139,4536
CCP025;85621,2891;12-A-14;6,6669;625,9058;25309,4863;49,5745;13,3796;Sector V, Unit 12;Peru;27,3614;7,1064;3,5049;1,0022;painted black and white;37567,7539;5,7627;plain;Conlee, Christina;27198,5547;24,6314;-14,8072;-14.8072;-74,8978;-74.8978;0,3496;pottery;904,1375;19395,1875;25,9695;0;1;intermediate;Autre;Late Intermediate Period;104,3507;1,4342;14,06;La Tiza;4,7112;Christina Conlee;333,1964;Ica Department;0,6438;0,611;12,2299;1943,8025;3,0127;101,9644;Jar;Earthenware;2,4208;81,3249;143,3253
CCP026;88853,3594;12-B-8;17,9949;806,9546;26462,3906;51,7356;15,4365;Sector V, Unit 12;Peru;32,0976;10,9093;3,8328;1,1299;slipped;45577,043;6,2192;slipped;Conlee, Christina;23550,625;26,1697;-14,8072;-14.8072;-74,8978;-74.8978;0,3649;pottery;983,3524;20669,0723;25,3226;0;1;intermediate;Autre;Late Intermediate Period;108,3846;2,6563;15,9067;La Tiza;5,2667;Christina Conlee;349,1718;Ica Department;0,5659;0,7146;13,7315;3716,8484;3,8976;145,2873;Tinaja;Earthenware;2,4737;128,6522;165,6393
CCP027;81302,1484;12-B-9;3,4137;473,6127;20229,6563;63,5423;11,6125;Sector V, Unit 12;Peru;26,1263;5,7178;4,4188;1,1753;painted polychrome;35896,9063;5,9617;black rim paint;Conlee, Christina;23187,668;28,8815;-14,8072;-14.8072;-74,8978;-74.8978;0,399;pottery;501,1887;17480,9551;28,3339;0;1;intermediate;Autre;Late Intermeidate Period;89,0537;1,2817;14,8526;La Tiza;5,8495;Christina Conlee;296,8408;Ica Department;0,7001;0,8228;13,5538;2850,0237;2,7008;125,7804;Dish;Earthenware;2,9595;65,4401;119,6052
CCP028;85731,9609;12-B-10;10,8551;481,7613;21453,2734;51,0252;13,9444;Sector V, Unit 12;Peru;26,4591;8,1075;3,8208;1,0187;painted polychrome;37708,8789;4,1503;plain;Conlee, Christina;25013,041;25,1372;-14,8072;-14.8072;-74,8978;-74.8978;0,3675;pottery;771,9802;21329,7695;25,1042;0;1;intermediate;Autre;Late Intermediate Period;112,9017;1,6282;14,9952;La Tiza;4,9567;Christina Conlee;331,6007;Ica Department;0,6575;0,7051;12,6129;3152,8628;3,716;91,8481;Jar;Earthenware;2,5329;95,4027;105,3048
CCP029;85171,6172;12-B-16;15,4089;517,1398;21704,0078;57,1356;14,4694;Sector V, Unit 12;Peru;31,2063;7,4099;3,2133;1,0383;painted red, black and white;41428,3477;5,8693;plain;Conlee, Christina;23798,2891;27,9488;-14,8072;-14.8072;-74,8978;-74.8978;0,3369;pottery;963,8444;20072,5156;25,1048;0;1;intermediate;Autre;Late Intermediate Period;104,9201;1,5549;15,3577;La Tiza;5,0424;Christina Conlee;282,4276;Ica Department;0,6697;0,6352;12,2956;2100,4968;3,5524;103,8085;Jar;Earthenware;2,7211;95,5369;142,0272
CCP030;90732,2188;13-A1-8;13,3625;560,985;21582,8379;49,1871;14,3501;Sector V, Unit 13;Peru;30,922;7,5413;3,3514;0,9926;painted red, black and white;40716,082;5,0483;plain;Conlee, Christina;21829,7559;23,753;-14,8072;-14.8072;-74,8978;-74.8978;0,3372;pottery;954,2885;18183,8652;22,9578;0;1;late;Autre;Late Horizon;107,0119;1,465;15,2479;La Tiza;4,638;Christina Conlee;328,5677;Ica Department;0,6668;0,5329;12,4814;3057,073;3,4448;102,7011;Jar;Earthenware;2,4743;89,579;126,4534
CCP031;80674,9609;13-A1-1;14,623;475,2939;21995,6016;54,805;14,6471;Sector V, Unit 13;Peru;26,805;7,2143;2,4753;1,0381;painted red, black and white;37805,8047;4,1294;painted red and black;Conlee, Christina;20115,5801;27,2313;-14,8072;-14.8072;-74,8978;-74.8978;0,3642;pottery;1251,6917;18389,2793;24,9869;0;1;late;Autre;Late Horizon;105,5634;1,335;13,8058;La Tiza;5,0513;Christina Conlee;354,7878;Ica Department;0,6962;0,596;12,8241;2636,5691;3,9155;92,2449;Dish;Earthenware;2,5615;83,4093;77,0542
CCP032;81709,1641;13-B-31;24,552;670,7532;12501,583;56,5943;11,1738;Sector V, Unit 13;Peru;34,4759;8,7875;3,0987;0,9438;plain;35309,3867;6,4227;plain;Conlee, Christina;26834,0137;30,1662;-14,8072;-14.8072;-74,8978;-74.8978;0,3676;pottery;619,9611;14066,3877;24,884;0;1;late;Autre;Late Horizon;113,8358;2,606;12,0996;La Tiza;4,9219;Christina Conlee;204,7846;Ica Department;0,8888;0,6108;14,9155;2927,176;2,8676;123,0815;Cooking pot;Earthenware;2,4701;73,2564;161,0563
CCP033;92186,5;13-B-35;18,9614;591,5352;16860,8984;58,1615;10,4207;Sector V, Unit 13;Peru;27,4357;7,5116;3,4383;1,0314;plain;40070,6211;5,945;red paint;Conlee, Christina;25573,8613;34,7907;-14,8072;-14.8072;-74,8978;-74.8978;0,3131;pottery;589,2651;13798,1328;31,7448;0;1;late;Autre;Late Horizon;126,6914;2,0419;13,1074;La Tiza;5,5181;Christina Conlee;277,5079;Ica Department;0,8848;0,715;16,7413;3390,6541;3,4273;99,7148;Bowl or jar;Earthenware;2,5294;88,9077;138,7772
CCP034;86321,4219;13-B-40;12,1557;422,2157;21611,8594;61,6937;14,7482;Sector V, Unit 13;Peru;25,9748;8,117;3,6877;1,0709;plain;42941,9805;4,9457;red and black painted;Conlee, Christina;23785,9414;30,169;-14,8072;-14.8072;-74,8978;-74.8978;0,4031;pottery;898,1886;16518,3711;26,6526;0;1;late;Autre;Late Horizon;105,2173;1,4753;16,2808;La Tiza;5,7495;Christina Conlee;280,9453;Ica Department;0,7268;0,7568;16,5167;3349,2693;3,2968;109,0906;Bowl;Earthenware;2,8311;101,352;111,1944
CCP035;78716,9375;13-C-24;6,1599;454,2148;24543,209;53,0607;14,6531;Sector V, Unit 13;Peru;25,9358;7,7934;2,6711;1,0228;white painted squares;36748,9648;4,0326;plain;Conlee, Christina;25856,0039;25,9307;-14,8072;-14.8072;-74,8978;-74.8978;0,3801;pottery;994,2557;17232,7852;24,6489;0;1;late;Autre;Late Horizon;109,3772;1,3408;14,0461;La Tiza;4,9803;Christina Conlee;340,456;Ica Department;0,6412;0,6931;12,1819;2796,8406;3,8032;90,8402;Jar;Earthenware;2,3907;93,3028;109,6054
CCP036;80434,3438;13-C-27;7,9321;480,2131;18548,2148;54,6729;12,8463;Sector V, Unit 13;Peru;27,1784;5,9082;3,0513;1,038;painted red, black and white;37726,7266;5,5104;plain;Conlee, Christina;22057,918;28,2054;-14,8072;-14.8072;-74,8978;-74.8978;0,373;pottery;948,5926;19389;25,1131;0;1;late;Autre;Late Horizon;95,643;1,2948;14,3355;La Tiza;4,9986;Christina Conlee;343,2052;Ica Department;0,6717;0,7009;11,7446;2917,8416;4,4621;102,8602;Jar;Earthenware;2,4575;73,5963;166,072
CCP037;91206,5469;13-C-39;12,8998;453,4101;21229,3809;53,4425;16,806;Sector V, Unit 13;Peru;25,8593;7,9842;3,1121;1,078;plain;42308,4961;4,0511;black paint;Conlee, Christina;20585,2969;26,108;-14,8072;-14.8072;-74,8978;-74.8978;0,3522;pottery;905,1443;17232,9941;24,4389;0;1;late;Autre;Late Horizon;103,7136;1,5276;15,7306;La Tiza;5,0286;Christina Conlee;339,1201;Ica Department;0,6585;0,5636;12,7256;2878,5657;3,2043;82,7709;Bowl;Earthenware;2,4791;87,1983;109,616
CCP038;98486,7188;13-C-61;21,8354;588,1314;12159,3682;63,788;10,5377;Sector V, Unit 13;Peru;24,5169;7,481;4,0305;1,121;plain;38415,3281;6,426;plain;Conlee, Christina;28820,248;37,1402;-14,8072;-14.8072;-74,8978;-74.8978;0,3916;pottery;622,454;13137,7041;31,403;0;1;late;Autre;Late Horizon;122,8075;2,205;12,9641;La Tiza;5,8156;Christina Conlee;145,9698;Ica Department;0,9095;0,7005;17,9147;4329,2832;3,7204;117,5964;Cooking pot;Earthenware;2,6842;94,7284;161,786
CCP039;82069,8672;14-B-9;9,4287;494,9571;16245,8213;61,0422;8,5615;Sector V, Unit 14;Peru;24,2942;7,9656;3,9815;1,0565;plain;32525,5508;6,0865;painted black and red/brown pendant design;Conlee, Christina;26666,0156;30,2333;-14,8072;-14.8072;-74,8978;-74.8978;0,4002;pottery;414,3618;16681,623;28,1319;0;1;intermediate;Autre;Late Intermediate Period;101,9465;2,0057;13,7063;La Tiza;5,6313;Christina Conlee;225,2547;Ica Department;0,7878;0,7333;14,9198;3001,7637;3,3765;125,2962;Bowl;Earthenware;2,8542;78,9188;152,3046
CCP040;87130,5938;15-B-14;8,486;460,4198;22057,7578;52,5248;13,5181;Sector V, Unit 15;Peru;25,0649;7,1365;3,6046;1,025;plain;35878,8555;3,7593;painted black bird design;Conlee, Christina;22961,8164;26,5053;-14,8072;-14.8072;-74,8978;-74.8978;0,3335;pottery;754,0555;19939,8496;23,3678;0;1;intermediate;Autre;Late Intermediate Period;92,6795;1,2715;14,3701;La Tiza;4,67;Christina Conlee;357,2704;Ica Department;0,6043;0,5633;12,3277;3255,6851;3,5435;90,0036;Bowl;Earthenware;2,2932;75,0491;85,0608
CCP041;86205,875;15-C-11;21,0764;699,4797;14868,6787;59,319;12,1848;Sector V, Unit 15;Peru;27,4994;7,8184;3,0053;1,0339;plain;37840,8164;6,2842;plain;Conlee, Christina;26189,6348;33,1945;-14,8072;-14.8072;-74,8978;-74.8978;0,3845;pottery;726,5149;12507,1172;27,7607;60,7736;1;intermediate;Autre;Late Intermediate Period;122,5685;2,3977;12,7387;La Tiza;5,3742;Christina Conlee;199,3143;Ica Department;0,9237;0,7033;16,6448;3203,3281;3,2849;100,4822;Cooking pot;Earthenware;2,6757;84,1626;150,6961
